KEY,FREQ,REF_AREA,COUNT_AREA,COUNTERPART_SECTOR,CB_ITEM,SBS_BREAKDOWN,SBS_DI_1,SBS_DI_2,CB_EXP_TYPE,DATA_TYPE,BS_SUFFIX,SBS_SAMPLE_TYPE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,CONF_STATUS,PRE_BREAK_VALUE,COMMENT_OBS,TIME_FORMAT,COMPILING_ORG,COVERAGE,COVERAGE_SECTOR,DATA_COMP,DECIMALS,DISS_ORG,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,TIME_PER_COLLECT,TITLE,TITLE_COMPL,UNIT_MEASURE,UNIT_MULT
SUP.Q.B01.W0.S11.E0038.GSIB.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,GSIB,SII,_Z,ALL,LE,E,C,2023-10-01,807.6431,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by size/business model - G-SIBs, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.GSIB.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,GSIB,SII,_Z,ALL,LE,E,C,2024-01-01,791.1139,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by size/business model - G-SIBs, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.GSIB.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,GSIB,SII,_Z,ALL,LE,E,C,2024-04-01,797.0849,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by size/business model - G-SIBs, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.GSIB.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,GSIB,SII,_Z,ALL,LE,E,C,2024-07-01,788.3469,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by size/business model - G-SIBs, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.NEEA.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,NEEA,SII,_Z,ALL,LE,E,C,2020-04-01,22.1516,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-EEA Europe, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.NEEA.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,NEEA,SII,_Z,ALL,LE,E,C,2020-07-01,22.5435,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-EEA Europe, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.NEEA.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,NEEA,SII,_Z,ALL,LE,E,C,2020-10-01,23.7179,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-EEA Europe, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.NEEA.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,NEEA,SII,_Z,ALL,LE,E,C,2021-01-01,108.6271,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-EEA Europe, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.NEEA.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,NEEA,SII,_Z,ALL,LE,E,C,2021-04-01,110.0845,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-EEA Europe, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.NEEA.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,NEEA,SII,_Z,ALL,LE,E,C,2021-07-01,110.7794,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-EEA Europe, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.NEEA.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,NEEA,SII,_Z,ALL,LE,E,C,2021-10-01,111.9907,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-EEA Europe, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.NEEA.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,NEEA,SII,_Z,ALL,LE,E,C,2022-01-01,100.2008,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-EEA Europe, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.NEEA.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,NEEA,SII,_Z,ALL,LE,E,C,2022-04-01,76.1777,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-EEA Europe, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.NEEA.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,NEEA,SII,_Z,ALL,LE,E,C,2022-07-01,86.7271,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-EEA Europe, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.NEEA.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,NEEA,SII,_Z,ALL,LE,E,C,2022-10-01,84.5273,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-EEA Europe, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.NEEA.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,NEEA,SII,_Z,ALL,LE,E,C,2023-01-01,69.685,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-EEA Europe, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.NEEA.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,NEEA,SII,_Z,ALL,LE,E,C,2023-04-01,73.7333,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-EEA Europe, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.NEEA.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,NEEA,SII,_Z,ALL,LE,E,C,2023-07-01,65.9053,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-EEA Europe, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.NEEA.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,NEEA,SII,_Z,ALL,LE,E,C,2023-10-01,64.4157,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-EEA Europe, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.NEEA.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,NEEA,SII,_Z,ALL,LE,E,C,2024-01-01,64.6339,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-EEA Europe, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.NEEA.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,NEEA,SII,_Z,ALL,LE,E,C,2024-04-01,64.7644,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-EEA Europe, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.NEEA.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,NEEA,SII,_Z,ALL,LE,E,C,2024-07-01,64.0587,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-EEA Europe, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.ROW.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,ROW,SII,_Z,ALL,LE,E,C,2020-04-01,652.0661,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in RoW, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.ROW.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,ROW,SII,_Z,ALL,LE,E,C,2020-07-01,854.6557,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in RoW, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.ROW.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,ROW,SII,_Z,ALL,LE,E,C,2020-10-01,663.588,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in RoW, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.ROW.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,ROW,SII,_Z,ALL,LE,E,C,2021-01-01,877.1222,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in RoW, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.ROW.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,ROW,SII,_Z,ALL,LE,E,C,2021-04-01,686.9741,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in RoW, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.ROW.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,ROW,SII,_Z,ALL,LE,E,C,2021-07-01,675.159,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in RoW, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.ROW.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,ROW,SII,_Z,ALL,LE,E,C,2021-10-01,553.0231,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in RoW, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.ROW.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,ROW,SII,_Z,ALL,LE,E,C,2022-01-01,694.2433,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in RoW, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.ROW.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,ROW,SII,_Z,ALL,LE,E,C,2022-04-01,711.7129,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in RoW, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.ROW.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,ROW,SII,_Z,ALL,LE,E,C,2022-07-01,762.1616,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in RoW, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.ROW.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,ROW,SII,_Z,ALL,LE,E,C,2022-10-01,609.6608,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in RoW, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.ROW.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,ROW,SII,_Z,ALL,LE,E,C,2023-01-01,708.0977,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in RoW, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.ROW.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,ROW,SII,_Z,ALL,LE,E,C,2023-04-01,606.1308,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in RoW, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.ROW.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,ROW,SII,_Z,ALL,LE,E,C,2023-07-01,988.4155,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in RoW, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.ROW.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,ROW,SII,_Z,ALL,LE,E,C,2023-10-01,823.264,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in RoW, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.ROW.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,ROW,SII,_Z,ALL,LE,E,C,2024-01-01,981.6857,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in RoW, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.ROW.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,ROW,SII,_Z,ALL,LE,E,C,2024-04-01,989.7499,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in RoW, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.ROW.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,ROW,SII,_Z,ALL,LE,E,C,2024-07-01,978.4552,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in RoW, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.SL30.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,SL30,SII,_Z,ALL,LE,E,C,2020-04-01,40.822,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by size - banks with total assets less than 30 billion of EUR, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.SL30.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,SL30,SII,_Z,ALL,LE,E,C,2020-07-01,39.8596,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by size - banks with total assets less than 30 billion of EUR, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.SL30.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,SL30,SII,_Z,ALL,LE,E,C,2020-10-01,40.3496,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by size - banks with total assets less than 30 billion of EUR, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.SL30.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,SL30,SII,_Z,ALL,LE,E,C,2021-01-01,42.8025,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by size - banks with total assets less than 30 billion of EUR, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
SUP.Q.B01.W0.S11.E0038.SL30.SII._Z.ALL.LE.E.C,Q,B01,W0,S11,E0038,SL30,SII,_Z,ALL,LE,E,C,2021-04-01,35.279,A,F,,,P3M,,,,,4,,,,,E,"Loans and advances (excluding cash balances at central banks and other demand deposits) - Small and Medium enterpises (SME), SIs","Amount of exposures - loans and advances (excluding cash balances at central banks and other demand deposits) - SME, Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by size - banks with total assets less than 30 billion of EUR, World (all entities, including reference area, including IO), Non financial corporations, All exposures, Euro",EUR,9
